zoekopdracht;datum;url;sentiment;type;discussielengte;views;auteur;volgers;invloed;GPS breedtegraad;GPS lengtegraad;bericht tekst;type bron;titel
"""Coca-Cola European Partners"" OR...";2020-06-27 03:57;https://twitter.com/AFPespanol/status/1276696197869252609;;post;2;440596;AFPespanol;440596;3.5;;;[Coca-Cola] suspende sus anuncios en las redes sociales en campaña antirracista #AFP https://t.co/Ps7NPwA8VC https://t.co/GPt2Vd6eI6;twitter;
"""Coca-Cola European Partners"" OR...";2020-06-27 03:36;https://twitter.com/stocks_tweets/status/1276690722293379072;;post;;4238;stocks_tweets;4238;0.5;;;[Coca-Cola] to pause all social media advertising https://t.co/fx11knqdAM;twitter;
"""Coca-Cola European Partners"" OR...";2020-06-27 03:23;https://twitter.com/De_Stentor/status/1276687508194066434;;post;;19968;De_Stentor;19968;7.7;;;[Coca-Cola] schort reclames op social media voor een maand op https://t.co/APZeYINQbb;twitter;
"""Coca-Cola European Partners"" OR...";2020-06-27 03:18;https://twitter.com/ADnl_Tech/status/1276686405813571586;;post;14;439;ADnl_Tech;439;2.1;;;[Coca-Cola] schort reclames op social media voor een maand op https://t.co/Dj37CeGFzU;twitter;
"""Coca-Cola European Partners"" OR...";2020-06-27 02:42;https://twitter.com/hanevel/status/1276677298352250880;;post;;643;hanevel;643;3.5;;;Let’s all boycott FB (and Instagram and WhatsApp) forever and ever. RT @donie: 🚨🚨 [Coca-Cola] is pausing all social media advertising “for at least 30 days” beginning in July.   This Facebook ad boycott is getting bigger by the hour.;twitter;
"""Coca-Cola European Partners"" OR...";2020-06-27 02:00;https://twitter.com/business/status/1276666662645833728;;post;2;6484161;business;6484161;5.9;;;JUST IN: [Coca-Cola] says it will pause paid advertising on all social media for at least 30 days https://t.co/VmSWfDEK8X https://t.co/v1ZvFkT9Vw;twitter;
"""Coca-Cola European Partners"" OR...";2020-06-27 01:43;https://twitter.com/verge/status/1276662390109745164;;post;;2670258;verge;2670258;7.1;;;[Coca-Cola] is pausing all advertising on social media platforms starting July 1st https://t.co/OYZsGuTVlb https://t.co/kJyrfDTB0M;twitter;
"""Coca-Cola European Partners"" OR...";2020-06-27 01:22;https://twitter.com/zerohedge/status/1276656996654120963;;post;;752059;zerohedge;752059;8.6;;;[Coca-Cola] to Pause Ads on Social Media Platforms: CNBC;twitter;
"""Coca-Cola European Partners"" OR...";2020-06-27 01:09;https://twitter.com/CNBC/status/1276653768143261700;;post;14;3675793;CNBC;3675793;3.4;;;[Coca-Cola] pauses advertising on all social media platforms globally https://t.co/CQr4mbannc;twitter;
"""Coca-Cola European Partners"" OR...";2020-06-26 17:10;https://twitter.com/alpineb5/status/1276533396135690241;;post;;77;alpineb5;77;0.5;;;@N1els  Weer een ander [Coca-Cola]... #TicTac https://t.co/7MJIopTfgm;twitter;
"""Coca-Cola European Partners"" OR...";2020-06-26 16:30;https://twitter.com/dhanen/status/1276523334763573249;;post;;319;dhanen;319;0.7;;;The soft drink [Coca-Cola] was first introduced on May 8, 1886. See how its advertisements have changed over the years. https://t.co/EnJgdDwkj7 via @CNNI;twitter;
"""Coca-Cola European Partners"" OR...";2020-06-25 17:56;https://twitter.com/EddieMNienhuis/status/1276182569818734592;;post;;172;EddieMNienhuis;172;0.5;;;Entao, basicamente, a [Coca-Cola] sera a dona das aguas doces brasileiras.;twitter;
"""Coca-Cola European Partners"" OR...";2020-06-25 15:48;https://twitter.com/CCEnl/status/1276150387708395520;;post;9;2915;CCEnl;2915;8.4;;;Als begeleider in de #gehandicaptenzorg beïnvloeden je persoonlijke eigenschappen hoe je contact maakt met cliënten. Wat zijn de eigenschappen die ertoe doen? Bekijk de video over interactiestijlen van [CCE]-consulent Arno Willems: https://t.co/uruuEd01aa https://t.co/hA7MkOvxBP;twitter;
"""Coca-Cola European Partners"" OR...";2020-06-25 14:45;https://twitter.com/delboy1978uk/status/1276134425621934080;;post;;4792;delboy1978uk;4792;1.1;;;That time [Coca Cola] tried to sell Peckham Spring Water.  https://t.co/uuUMqlZP76 Post Brexit your mineral water will be fortified tap water.;twitter;
"""Coca-Cola European Partners"" OR...";2020-06-25 13:50;https://twitter.com/julio_kaminski/status/1276120594896035843;;post;;834;julio_kaminski;834;0.7;;;Deaths by Covid19 increasing. Economy going to the hole. Amazon being destroyed. Water being privatized and sold to [Coca-Cola]. Investors leaving. This is the Nazi-fascist government of Jair Bolsonaro. @cnni @BBCNews @XHNews @guardianworld @FT @STF_intl https://t.co/b427fueAls;twitter;
"""Coca-Cola European Partners"" OR...";2020-06-25 12:00;https://twitter.com/wistjedatnu/status/1276092784684994560;;post;;1809;wistjedatnu;1809;0.8;;;Eén aandeel van [Coca Cola], gekocht in 1920, zou in 2010 al 6,7 miljoen dollar waard zijn geweest. aandelen #CocaCola #wistjedat;twitter;
"""Coca-Cola European Partners"" OR...";2020-06-25 10:29;https://twitter.com/Marc__Kuipers/status/1276069874842906625;+;post;;282;Marc__Kuipers;282;5.5;;;"“Knuffel van de ziel”, waarover deze prachtige [Coca Cola] commercial is gemaakt:  Emocionante comercial de [Coca-Cola]: ""El abrazo del alma"" https://t.co/qhI1U2LGkL via @YouTube";twitter;
"""Coca-Cola European Partners"" OR...";2020-06-25 10:24;https://twitter.com/ronald_bach/status/1276068681315999746;;post;;623;ronald_bach;623;0.6;;;[Coca Cola]'s Head Of sustainability: Stop [Coca-Cola] from choking our oceans! - Sign the Petition! https://t.co/9YRULQI0PY via @Change;twitter;
"""Coca-Cola European Partners"" OR...";2020-06-25 08:48;https://twitter.com/Weekendtraders/status/1276044594333937672;;post;;905;Weekendtraders;905;1.1;;;Beursblik: Kepler Cheuvreux verlaagt koersdoel [Coca-Cola European Partners] https://t.co/cveKInCvyp #Beleggen #AEX #Aandelen;twitter;
"""Coca-Cola European Partners"" OR...";2020-06-25 08:37;https://twitter.com/SlimBeleggen/status/1276041744287698945;;post;;16736;SlimBeleggen;16736;0.5;;;Beursblik: Kepler Cheuvreux verlaagt koersdoel [Coca-Cola European Partners] https://t.co/Xr8mKnqYAq;twitter;
"""Coca-Cola European Partners"" OR...";2020-06-25 02:13;https://twitter.com/Antoine00898971/status/1275945149592301568;;post;3;159;Antoine00898971;159;1.5;;;[Coca-Cola]: [Coca Cola] Must Stop Sponsoring Events Which Feature Elephant Abuse - Sign the Petition! https://t.co/cQ55i5iJzv via @Change;twitter;
"""Coca-Cola European Partners"" OR...";2020-06-24 22:23;https://twitter.com/ElJeffafa/status/1275887246026190849;;post;;69;ElJeffafa;69;1.4;;;Ik krijg de indruk dat #D66 een stel marketeers van [Coca Cola] heeft overgenomen. Overal aanwezig in de media.;twitter;
"""Coca-Cola European Partners"" OR...";2020-06-24 20:10;https://twitter.com/DiecastRegistry/status/1275853857415987200;;post;;958;DiecastRegistry;958;0.6;;;#DiecastForSale on DCR: $19.99 Dale Earnhardt, Jr. #1 [Coca Cola] Polar Bear 1998 Helmet    https://t.co/mzi4PlhqB0  #daleearnhardtjr #nascar #diecast https://t.co/JLlFqNYAi0;twitter;
"""Coca-Cola European Partners"" OR...";2020-06-24 18:13;https://twitter.com/tijdvooreten/status/1275824477180436481;;post;6;5016;tijdvooreten;5016;6.8;;;Waarom mag [Coca-Cola] nog steeds (tm #NL2040) partner van het Nationaal Preventieakkoord en de #Preventieakkoord programma's @AiGezondheid en  @JOGGNL (=@jaapseidell  )zijn? Gelekte documenten [Coca-Cola] bevestigen angst voor #suikertaks. https://t.co/nFcdYHrwHk…………  @ftm_nl;twitter;
"""Coca-Cola European Partners"" OR...";2020-06-24 16:14;https://twitter.com/fleurdelys_/status/1275794379031150592;+;post;;263;fleurdelys_;263;0.3;;;[Coca-Cola] 0 haha best friemds;twitter;
"""Coca-Cola European Partners"" OR...";2020-06-24 13:59;https://twitter.com/retaildetailbe/status/1275760372281204736;;post;;7274;retaildetailbe;7274;0.8;;;An Vermeulen volgt Etienne Gossart op bij [Coca-Cola European Partners] https://t.co/I9rdzGp8Bt;twitter;
"""Coca-Cola European Partners"" OR...";2020-06-24 12:13;https://twitter.com/gondolamagazine/status/1275733868826505221;;post;;3645;gondolamagazine;3645;0.6;;;An Vermeulen, de nieuwe country director Belux bij [Coca-Cola European Partners]  https://t.co/M3phaiIBWy;twitter;
"""Coca-Cola European Partners"" OR...";2020-06-24 10:09;https://twitter.com/Nieuwsblad_be/status/1275702459483262976;+;post;;99534;Nieuwsblad_be;99534;100.9;;;Topfunctie bij [Coca-Cola] voor Belg https://t.co/baLj2utEot;twitter;
"""Coca-Cola European Partners"" OR...";2020-06-24 10:05;https://twitter.com/CocaColaBE_nl/status/1275701496848449538;;post;2;12876;CocaColaBE_nl;12876;1.5;;;Vanaf 1 augustus 2020 wordt An Vermeulen de nieuwe Country Director voor [Coca-Cola European Partners] België-Luxemburg. Zij neemt de fakkel over van Etienne Gossart, die sinds 2013 aan het hoofd staat van CCEP BeLux en nu een Europese functie gaat vervullen binnen CCEP. https://t.co/G26uZHimjZ;twitter;
"""Coca-Cola European Partners"" OR...";2020-06-24 08:41;https://twitter.com/Nieuwsblad_be/status/1275680315995049986;;post;4;99532;Nieuwsblad_be;99532;100.9;;;Na Sinterklaas wordt Jan Decleir Kerstman: “Maar niet die clichéfiguur van [Coca-Cola]” https://t.co/aep0TtUZ3l;twitter;
"""Coca-Cola European Partners"" OR...";2020-06-24 08:05;https://twitter.com/hbvl/status/1275671260756926469;;post;2;39642;hbvl;39642;5.4;;;Na Sinterklaas wordt Jan Decleir Kerstman: “Maar niet die clichéfiguur van [Coca-Cola]” https://t.co/s3P7SpoLza https://t.co/MdACKBA4RV;twitter;
"""Coca-Cola European Partners"" OR...";2020-06-24 01:26;https://twitter.com/NovaShpakova/status/1275571060843458560;;post;3;3270;NovaShpakova;3270;2.9;;;Omg, fucking #capitalists are at it again!  #Philippines: #CocaCola tries to force employees to work despite several deaths due to #covid.  [Coca-Cola] responds to worker unrest by trying to destroy their labor #union, by firings & arrests of protestors. https://t.co/olcbDcQ8AJ;twitter;
"""Coca-Cola European Partners"" OR...";2020-06-23 23:44;https://twitter.com/tijdvooreten/status/1275545333293109254;-;post;2;5015;tijdvooreten;5015;6.8;;;Vrij Nederland, 2013: Afvallen met [Coca-Cola], https://t.co/Nnklmv4pjg… was al vanuit het Nationaal Programma Preventie (Schippers/JOGG) geen goed idee en zal ook vanuit de Nationaal #Preventieakkoord programma's @AiGezondheid en @JOGGNL tm 2040 geen goed idee worden. #NL2040;twitter;
"""Coca-Cola European Partners"" OR...";2020-06-23 18:37;https://twitter.com/JonErlichman/status/1275468011244269570;;post;2;133523;JonErlichman;133523;3.6;;;Netflix is worth more than companies such as:  [Coca-Cola] Exxon Mobil Merck Cisco Pfizer Pepsico Chevron Comcast Nike McDonald’s Costco Lowe’s Starbucks Oracle Salesforce IBM Boeing 3M UPS Target Eli Lilly American Express Goldman Sachs Caterpillar Citigroup Wells Fargo https://t.co/2kHJORFYbH;twitter;
"""Coca-Cola European Partners"" OR...";2020-06-23 09:44;https://twitter.com/CCEnl/status/1275333936193945601;;post;5;2915;CCEnl;2915;8.4;;;Bij mensen met #dementie en #NAH spelen zintuigen een grote rol binnen communicatie. Hoe je daar als zorgprofessional rekening mee houdt, zie je in de registratie van het webinar van [CCE]-consulent Erik Storck over sensorische informatieverwerking. #VVT  https://t.co/GykfUv7B8D https://t.co/3IrAcrC40j;twitter;
"""Coca-Cola European Partners"" OR...";2020-06-22 18:49;https://twitter.com/vonderhosen/status/1275108746105106432;+;post;;11;vonderhosen;11;0.6;;;Dus een Amerikaan met zijn Amerikaanse opvoeding, opvattingen en blik bepaalt wat belangrijk is geweest in de Nederlandse geschiedenis.... Nu alleen nog [Coca-Cola]  toevoegen als verworvenheid. 😂 #canonvannederland;twitter;
"""Coca-Cola European Partners"" OR...";2020-06-22 14:53;https://twitter.com/CCEnl/status/1275049174879408130;;post;39;2914;CCEnl;2914;6.7;;;Angstig of depressief? Met hartcoherentietraining laat je mensen ervaren hoe hun lichaam reageert op #prikkels en hoe ze hun reactie kunnen reguleren. Uit onderzoek & praktijk blijkt positief effect. Zie video met psycholoog en [CCE]-consulent Bianca Vugts: https://t.co/pf9nhBxCWJ https://t.co/h7Vz9Fpr4g;twitter;
"""Coca-Cola European Partners"" OR...";2020-06-22 09:33;https://twitter.com/CocaColaBE_nl/status/1274968614337216514;+;post;;12880;CocaColaBE_nl;12880;1.5;;;[Coca-Cola] Services is blij om de Voedselbanken te kunnen steunen in hun waardevolle maatschappelijke missie tijdens deze #coronacrisis. Hoe we dit doen? 👉 https://t.co/PE2hp1f0jt https://t.co/ZdTIYudPoS;twitter;
"""Coca-Cola European Partners"" OR...";2020-06-21 21:52;https://twitter.com/lincomentou/status/1274792247649853442;;post;2;7685;lincomentou;7685;0.6;;;DESAFIO ISSO OU AQUILO  Refrigerante X Suco Chá X Café Inverno X Verão Dia X Noite Filme X Livro BBB X Fazenda Power Couple X De férias com o EX MC Donald's X Burguer King [Coca Cola] X Guaraná Salgado X Doce  respondam com a tag: GUI E GABI ESTAMOS COM VCS;twitter;
"""Coca-Cola European Partners"" OR...";2020-06-20 23:39;https://twitter.com/Franz05130984/status/1274456918828949504;+;post;;63;Franz05130984;63;0.9;;;Ek dink [Coca-Cola] is verskriklik rasisties. Kan hulle nou wit Coke maak?! Ek is nou naar van Swart Coke drink. Coco pops proe ook nie meer lekker nie. Nou wonder ek oor my OLD BROWN SHERRY gaan sy ook haar gat sien?;twitter;
"""Coca-Cola European Partners"" OR...";2020-06-20 18:33;https://twitter.com/JanHenk038/status/1274379869376450560;-;post;;2481;JanHenk038;2481;8;;;Dit is de behandeling die de wereld belooft te verlossen van trauma (misschien wel het grootste probleem voor de volksgezondheid) - Traumabehandeling als de [Coca-Cola] van de #ggz  #EMDR   https://t.co/Q7jh36ifIf via @decorrespondent;twitter;
"""Coca-Cola European Partners"" OR...";2020-06-20 15:12;https://twitter.com/BjornVanReet/status/1274329202054086656;;post;;1546;BjornVanReet;1546;0.7;;;‘Kinepolis lanceert drive-in’! Deze zomer gaan we on tour. We komen vast en zeker bij jouw in de buurt! Kijk snel op https://t.co/ReGt408JLQ en ontdek onze tour data.   #kinepolis #movies #drivein MINI VRT The [Coca-Cola] Company https://t.co/tlalNjnMYd;twitter;
"""Coca-Cola European Partners"" OR...";2020-06-20 09:05;https://twitter.com/diecees/status/1274237028918603776;;post;99;4088;diecees;4088;1711.3;;;Ruim 3 jaar in vph met diagnose LBD. Geen kennis van in vph, zelfs niet bij arts. Net doen of men alles wist, tegendeel was waar. Wat zal mijn vrouw geestelijk hebben geleden! Ging laatste maanden juist goed met consultatie en expertise [CCE]. En nu deze afloop! Bedroevend!;twitter;
"""Coca-Cola European Partners"" OR...";2020-06-20 07:25;https://twitter.com/decorrespondent/status/1274211630725857280;+;post;25;187626;decorrespondent;187626;21.8;;;EMDR is de [Coca Cola] van de psychiatrie: een sterk merk dat zich goed laat verkopen. Maar veel trauma’s zijn te complex om in een paar oogwenken op te lossen, schrijft correspondent Nina Polak. https://t.co/GIOqoGW6Og;twitter;
"""Coca-Cola European Partners"" OR...";2020-06-20 06:00;https://twitter.com/Klacht_NL/status/1274190450442801153;-;post;;1115;Klacht_NL;1115;0.6;;;Deze klacht over [Coca-Cola] op https://t.co/s8ifVv0DFc is helaas nog niet in behandeling genomen. https://t.co/80By4g5MC2 Oplossen? https://t.co/Ls4T06i8Ff;twitter;
"""Coca-Cola European Partners"" OR...";2020-06-20 00:13;https://twitter.com/shineblackalgiz/status/1274103036282114049;;post;3;130;shineblackalgiz;130;0.6;;;Wil je echt de nieuwe DDR tegengaan met boycotten? Boycot dan Amazon, McDonalds, Nike, DHL, Apple, Microsoft, Nintendo, [Coca Cola], Pepsi, BMW, HONDA, Burger King, Sega, Sony, Bandcamp, Spotify, Pornhub, Disney, Netflix, Xbox, Twitter, eBay,   Formule 1, H&M, IKEA, Lego, Levi's...;twitter;
"""Coca-Cola European Partners"" OR...";2020-06-19 20:00;https://twitter.com/myheadlinez/status/1274039265517805570;;post;;767;myheadlinez;767;0.6;;;“In this Together” - The [Coca-Cola] System and The [Coca-Cola] Foundation commit approximately USD 17m ... https://t.co/Mz6GDSEzcz“In-this-Together”---The-[Coca-Cola]-System-and-The-[Coca-Cola]-Foundation-commit-approximately-USD-17m-.../;twitter;
"""Coca-Cola European Partners"" OR...";2020-06-19 14:28;https://twitter.com/jeroenberk/status/1273955919001530369;+;post;3;431;jeroenberk;431;1.2;;;Geweldige stukken in de @volkskrant over ‘Woodstock aan de Maas’ in Kralingse bos. Getuige verslagen van bezoekers, pers en zelfs de undercover politiemacht van stuk of 12 agenten. Bijzonder ook dat [Coca Cola] had afgekocht dat er geen alcohol te koop was... https://t.co/nSZofDOgSP;twitter;
"""Coca-Cola European Partners"" OR...";2020-06-19 13:42;https://twitter.com/bramvlam/status/1273944154935037952;;post;;240;bramvlam;240;1.1;;;Iedereen die nu nog [Coca Cola] drinkt..... https://t.co/AYHFtITqGL;twitter;
"""Coca-Cola European Partners"" OR...";2020-06-19 12:02;https://twitter.com/ExpatRepublic/status/1273918958803005442;;post;;1049;ExpatRepublic;1049;0.6;;;How do Apple and [Coca Cola] do it? Learn how to build a brand people will love https://t.co/nCURUYevr7;twitter;
"""Coca-Cola European Partners"" OR...";2020-06-19 11:29;https://twitter.com/KittyKilian/status/1273910666437496832;;post;3;3864;KittyKilian;3864;5.6;;;Pardon?? “Maar ja, als [Coca-Cola] niet met een light variant komt, dan doet Pepsi het wel. Zo verplicht ons democratisch bestel ons tot concurrentie.” https://t.co/jALI7nn6An https://t.co/Evfs7wucnW;twitter;
"""Coca-Cola European Partners"" OR...";2020-06-19 10:45;https://twitter.com/sebastienk/status/1273899797116784640;;post;;1399;sebastienk;1399;3.7;;;Zo lang geleden dat ik nog eens een [Coca Cola] met suiker heb gedronken dat ik zelfs niet meer wist hoe dat smaakte;twitter;
"""Coca-Cola European Partners"" OR...";2020-06-18 16:59;https://twitter.com/kayotickitchen/status/1273631456309448711;-;post;24;4981;kayotickitchen;4981;19.8;;;Ik heb net de nieuwe peach [Coca Cola] geprobeerd. Gatver, wat smaakt dat smerig.;twitter;
"""Coca-Cola European Partners"" OR...";2020-06-18 12:46;https://twitter.com/osnapitsrowen/status/1273567804923555841;;post;;294;osnapitsrowen;294;0.5;;;De beste spaaractie van een bedrijf waren die [Coca-Cola] glazen actie van de Mcdonalds. Pff ik wilde ze allemaal;twitter;
"""Coca-Cola European Partners"" OR...";2020-06-18 10:30;https://twitter.com/OutofHomeShops/status/1273533475979657216;;post;2;2736;OutofHomeShops;2736;0.6;;;[Coca-Cola]: ‘We blijven optimistisch en denken in kansen’ ROTTERDAM - Elkaar een luisterend oor bieden, steun... https://t.co/6DJWEvOBpG;twitter;
"""Coca-Cola European Partners"" OR...";2020-06-18 10:30;https://twitter.com/lmkrant/status/1273533474163560449;;post;;4347;lmkrant;4347;0.8;;;[Coca-Cola]: ‘We blijven optimistisch en denken in kansen’ ROTTERDAM - Elkaar een luisterend oor bieden, steun... https://t.co/wGViYLlLB2;twitter;
"""Coca-Cola European Partners"" OR...";2020-06-18 10:08;https://twitter.com/tijdvooreten/status/1273528082473922561;;post;3;5018;tijdvooreten;5018;6.4;;;Aan welke knoppen moeten we draaien om schoolkantines en Nationaal #Preventieakkoord programma's (@AiGezondheid @JOGGNL) zonder bemoeienis van bedrijven/Lobby-clubs zoals [Coca-Cola] (Markies Catering), FNLI, MARS, Nestlé, Peijnenburg, Sodexo, Schuttelaar voor elkaar te krijgen? https://t.co/nqI1sLVDtZ;twitter;
"""Coca-Cola European Partners"" OR...";2020-06-18 09:58;https://twitter.com/ReinaerdeZorg/status/1273525460987764738;;post;;2593;ReinaerdeZorg;2593;2.2;;;Kom in beweging als je vastloopt met probleemgedrag! Lees 'Bewegen bij probleemgedrag' over actieonderzoek naar invloed van organisatiecontext. Initiatief van [CCE] & @DeTwentseZorgcentra, @sHeerenLoo, @StichtingPrisma, Reinaerde @SOVAKnl, @_zuidwester https://t.co/zW9mw4FMbs https://t.co/Pbb1HN5hYI;twitter;
"""Coca-Cola European Partners"" OR...";2020-06-17 22:34;https://twitter.com/beekman_egbert/status/1273353266114506756;+;post;;23;beekman_egbert;23;1.3;;;Code geel in zes provincies door zware onweersbuien met veel regen https://t.co/hdouYiMGxL via @NUnl Héérlijk 😉 met mijn [Coca Cola] en mijn Camembert 🇫🇷🇳🇱🇮🇱;twitter;
"""Coca-Cola European Partners"" OR...";2020-06-17 19:01;https://twitter.com/robertnl83/status/1273299746397081602;-;post;3;16;robertnl83;16;3.6;;;Snel de laatste flessen @CocaCola_NL Cinnamon inslaan. De allerlekkerste cola ooit! Heb begrepen dat deze variant alleen tijdelijk verkrijgbaar was en dat [Coca Cola] gestopt is met productie 😢😭🥺 Please houd hem in het assortiment!!! https://t.co/3AU4XLPypr;twitter;
"""Coca-Cola European Partners"" OR...";2020-06-17 15:20;https://twitter.com/Klacht_NL/status/1273244112318353408;;post;;1116;Klacht_NL;1116;0.6;;;Er is een nieuwe klacht gemeld over [Coca-Cola] op https://t.co/s8ifVv0DFc, zie https://t.co/6s0msYKUui Oplossen? https://t.co/Ls4T06i8Ff;twitter;
"""Coca-Cola European Partners"" OR...";2020-06-17 14:16;https://twitter.com/CCEnl/status/1273228023274364929;;post;5;2906;CCEnl;2906;6.1;;;In de workshop: 'Van handelingsverlegenheid naar herstel' presenteerde [CCE] coördinator Barbara Stringer vandaag de uitkomsten uit 535 [CCE] consultaties in de #ggz. Congresdeelnemers kunnen de workshop terugzien #eVJC2020 #NVvP Meer info over het onderzoek: https://t.co/eCiE3dupsA https://t.co/g8sXzZsZOy;twitter;
"""Coca-Cola European Partners"" OR...";2020-06-16 21:54;https://twitter.com/auburns/status/1272980829724184578;+;post;;87;auburns;87;0.4;;;[Coca Cola] Rooftop is open 😎 https://t.co/JVq7egSzYe;twitter;
"""Coca-Cola European Partners"" OR...";2020-06-16 17:44;https://twitter.com/TeyTeyTheo/status/1272917928460128257;;post;;81;TeyTeyTheo;81;2.3;;;Ik denk dat ik een glazenverzameling ga beginnen. Drinkglazen met allemaal printjes erop van vogels en [Coca Cola] of zoiets.;twitter;
"""Coca-Cola European Partners"" OR...";2020-06-16 14:35;https://twitter.com/CocaCola_NL/status/1272870441409843206;+;post;11;13374;CocaCola_NL;13374;2.2;;;"[Coca-Cola] en @SO_NL werken al jarenlang intensief samen aan het creëren van geluk met een focus op sociale inclusie. Afgelopen vrijdag was de kick-off van de allereerste officiële Special Olympics Online Spelen; #UnifiedMoves! Meer weten? Lees: https://t.co/eMRySlyPBR https://t.co/Xey20UUUpU";twitter;
"""Coca-Cola European Partners"" OR...";2020-06-16 13:05;https://twitter.com/evbox/status/1272847856723013633;;post;;4619;evbox;4619;0.7;;;[Coca Cola] has chosen our EV charging technology through our partner @EuroElektraAl, to install our charging stations at @CocaCola's bottling branch in Albania.  'Drive Clean, Go Green'.  https://t.co/qXnseFXaOB;twitter;
"""Coca-Cola European Partners"" OR...";2020-06-16 10:47;https://twitter.com/Tantepieps/status/1272812999775059968;;post;11;386;Tantepieps;386;7.5;;;Zit al 2 uur naar een leeg bakje te kijken, wachtende op de [Coca-Cola] break.. @Redrooster77 waar blijf je... https://t.co/GQw8CdHieh;twitter;
"""Coca-Cola European Partners"" OR...";2020-06-16 10:32;https://twitter.com/tijdvooreten/status/1272809339028492288;;post;2;5021;tijdvooreten;5021;6;;;Waarom werk(t)en @KajsaOllongren en @ministerBlok tegen de belangen van huurders? Waarom mogen/kunnen @PaulBlokhuis en @jaapseidell vragen over Nationaal Preventieakkoord partners zoals [Coca-Cola] en FNLI blijven negeren? #huurverhogingen #huurstop #Preventieakkoord #Lobbycratie https://t.co/2n9MU0F94P;twitter;
"""Coca-Cola European Partners"" OR...";2020-06-15 21:01;https://twitter.com/JeanetteChedda/status/1272605202110197765;-;post;9;1382;JeanetteChedda;1382;2.7;;;[Coca Cola] verpest Fernandes echt. Eerst met die rare smaken pink melon, purple sensation en krassie coco. Toen die fles aanpassen. Waarmee je amper kan schenken zonder te morsen en nu met die dunne blikjes. Samsa?! 🙄🤷🏽‍♀️  [[ID: smal blikje oranje Fernandes smaak Cream ginger]] https://t.co/waZIUPaLUe;twitter;
"""Coca-Cola European Partners"" OR...";2020-06-15 19:48;https://twitter.com/Milohammer2/status/1272586888730247168;;post;;53;Milohammer2;53;2.6;;;Zojuist [Coca-Cola], 11 Carpaccio met pestodressing , 06 Garnalencocktail besteld @LaCubanitaDenHaag met @AliceX71041778;twitter;
"""Coca-Cola European Partners"" OR...";2020-06-15 15:37;https://twitter.com/iMonitoring/status/1272523534728921090;+;post;3;9434;iMonitoring;9434;7.4;;;"[[Archief]] Blogartikel van Eric Cornelissen: ""Wij zijn [Coca Cola] toch niet!"" Effectief aan de slag met brandmanagement? Lees dan dit blog met handige tips!  #marketing #branding  https://t.co/UqjSD0mNzY https://t.co/5SZPd187v9";twitter;
"""Coca-Cola European Partners"" OR...";2020-06-15 11:03;https://twitter.com/SytskeW/status/1272454757597294593;;post;4;321;SytskeW;321;1;;;Voor een onderzoek naar #verpakkingen van @MilieuCentraal ben ik met een magneet de supermarkt in gegaan. Mijn magneetje blijft alleen plakken aan dit [Coca Cola] zero-blikje. Alle andere frisdrankblikjes zijn van aluminium. Waarom is dit specifieke blikje van staal, @CocaCola? https://t.co/wOgJc67yqB;twitter;
"""Coca-Cola European Partners"" OR...";2020-06-15 00:04;https://twitter.com/ErwinBertrand/status/1272288758956728320;-;post;;855;ErwinBertrand;855;1.3;;;@crombez gvd wijn mailkes want staat gewoon in dat [Coca-Cola] blikje ... @conner_rousseau   Is gene iene die nog buitengoat he niks mooi RIP pakketje nieks ...;twitter;
"""Coca-Cola European Partners"" OR...";2020-06-14 21:52;https://twitter.com/Martijncvv/status/1272255662685380610;;post;2;3984;Martijncvv;3984;1.7;;;#VeChain X LinkedIn Nice to see Simon Miles, Global Customer director for Walmart China (at [Coca-Cola]), sharing a great article about VeChain`s supplychain solution.  Also tagging Bill Wilson, Global Supply Chain Director at [Coca-Cola] Company.   https://t.co/xqVPYguaRE $VET https://t.co/hJew5kcDAN;twitter;
"""Coca-Cola European Partners"" OR...";2020-06-14 19:15;https://twitter.com/nggakoo/status/1272216131340832768;-;post;;6698;nggakoo;6698;2.7;;;milk and [Coca Cola] is not a good combo💔;twitter;
"""Coca-Cola European Partners"" OR...";2020-06-14 18:00;https://twitter.com/plasticsoupfoun/status/1272197173761970177;;post;;19886;plasticsoupfoun;19886;3.6;;;[Coca-Cola] and PepsiCo are no longer against a tax on #virginplastic The unthinkable suddenly becomes a reality. Beverage multinationals – the most responsible for the #plasticsoup – now advocate for a tax on virgin (primary) plastic in the United States. https://t.co/Oe6wMVbJQw https://t.co/c5aOv4H3NF;twitter;
"""Coca-Cola European Partners"" OR...";2020-06-14 09:43;https://twitter.com/VerbindendGezag/status/1272072072395657218;+;post;4;1208;VerbindendGezag;1208;0.7;;;Mooie reportage over #geweldloosverzet van [CCE] | Centrum voor Consultatie en Expertise met links naar wetenschappelijke artikelen over geweldloos verzet en een heldere video met interview met mijn collega Hans Bom van @Lorentzhuis Serie #evidenceatwork https://t.co/mgVB0pSSxe;twitter;
"""Coca-Cola European Partners"" OR...";2020-06-13 18:03;https://twitter.com/3d1th5/status/1271835519173955584;;post;8;1451;3d1th5;1451;6.4;;;[Coca Cola] Zero is dus gewoon niet te zuipen hè? 🤷🏽‍♀️;twitter;
