zoekopdracht;datum;url;sentiment;type;discussielengte;views;auteur;volgers;invloed;GPS breedtegraad;GPS lengtegraad;bericht tekst;type bron;titel
"""Altice Europe"" OR ""ATC"" OR ""Alt...";2020-03-06 01:16;https://twitter.com/Vehicle_Deals/status/1235720886847549440;;post;;797;Vehicle_Deals;797;0.6;;;1986 Honda [ATC] 250SX Big Red 3wheeler vtg ATV TRI Z 350x 250R trx fourtrax https://t.co/zitVsXWeCw #fun #sports #deals;twitter;
"""Altice Europe"" OR ""ATC"" OR ""Alt...";2020-03-06 00:45;https://twitter.com/Lindenhols/status/1235713182812995584;+;post;;218;Lindenhols;218;0.9;;;Impressie van aankondiging laatste spreker. Conferentie ten einde. Stap nu de vlieger. Tot morgen 😎 @ Orlando International Airport/[ATC] Operations Base - FAAor https://t.co/6DKan4Uvwu;twitter;
"""Altice Europe"" OR ""ATC"" OR ""Alt...";2020-03-05 23:20;https://twitter.com/martinhoitink/status/1235691656617345031;;post;;383;martinhoitink;383;1.3;;;En we blijven bovenin meedoen in de reserve 1e klasse! @SVSchalkhaar 2 wint met 1-0 van sv Grol. Zondag weer vrij , de week erop gaan we op bezoek bij [ATC].;twitter;
"""Altice Europe"" OR ""ATC"" OR ""Alt...";2020-03-05 18:41;https://twitter.com/beurstweets/status/1235621479401672706;-;post;;6076;beurstweets;6076;0.8;;;Slotcall: Lelijke uitschieters: AEX -0,9% en een rondje langs Boskalis, Aalberts, ING, ABN Amro, NN Group, OCI, Air France-KLM, [Altice], Winkelvastgoed en meer! https://t.co/fL9zo4LDKl;twitter;
"""Altice Europe"" OR ""ATC"" OR ""Alt...";2020-03-04 19:13;https://twitter.com/SvDRC2012/status/1235267247268077568;;post;;193;SvDRC2012;193;0.7;;;Programma voor zaterdag 07-03-2020  SV DRC'12jo9.1-SV Nieuw Heeten jo9.1 aanvang 10.00 uur   [ATC]'65.7-SV DRC'12 2 aanvang 14.00 uur   Haaksbergen jo19.2-SV DRC'12 jo19.1 aanvang 14.30 uur   De Zweef 1- SV DRC'12 1 aanvang 14.45 uur scheidsrechter E.R.Aukema;twitter;
"""Altice Europe"" OR ""ATC"" OR ""Alt...";2020-03-04 16:42;https://twitter.com/zapp_li/status/1235229069702311936;;post;;634;zapp_li;634;0.6;;;"""BlacKkKlansman : j'ai infiltré le Ku Klux Klan"" de Spike Lee, 16H47 le  04/03 sur [Altice] Studio - https://t.co/9oLpPcLolI";twitter;
"""Altice Europe"" OR ""ATC"" OR ""Alt...";2020-03-04 10:49;https://twitter.com/hgeerts75/status/1235140339855503361;;post;2;0;hgeerts75;0;0.4;;;@TheDailyTurbo  Wat is er op de dagkaart van [Altice] mogelijk?;twitter;
"""Altice Europe"" OR ""ATC"" OR ""Alt...";2020-03-04 02:13;https://twitter.com/michiel043/status/1235010512783659013;;post;;386;michiel043;386;1.7;;;"""(Real [ATC]) Piedmont Embraer ERJ-145 declared an emergency shortly after departure from Philadelphia."" - https://t.co/yO7laK9Lqq";twitter;
"""Altice Europe"" OR ""ATC"" OR ""Alt...";2020-03-03 16:16;https://twitter.com/RedDressEFCT/status/1234860252144766977;;post;;39;RedDressEFCT;39;0.8;;;LIVE BLOG | https://t.co/k5XwURprFv as the coronavirus spreads around the world infecting more & more people, an increasing amount of event organizers are taking measurements. The [ATC] Live Blog will try to keep track of the latest developments. #techevents #COVID19 https://t.co/yZ63GEVBnR;twitter;
"""Altice Europe"" OR ""ATC"" OR ""Alt...";2020-03-03 10:27;https://twitter.com/AllTechConf/status/1234772461406867457;;post;;57;AllTechConf;57;0.7;;;LIVE BLOG | https://t.co/auWY5hUA8e As the coronavirus spreads around the world infecting more & more people globally, IT & Tech Events drawing visitors from all over the globe are feeling its effects. The [ATC] Liveblog will try to keep track of the latest developments. #techevent https://t.co/wcLYU1WfPD;twitter;
"""Altice Europe"" OR ""ATC"" OR ""Alt...";2020-03-02 09:13;https://twitter.com/beurstweets/status/1234391254080712707;;post;;6064;beurstweets;6064;0.8;;;BeursVandaag: Eindelijk!: Bounce, de futures speren. Dat was Volker, advies Adyen, Randstad (downgrade) en [Altice], goud, rente en inkoopmanagersindices. https://t.co/dIxwrbrX0a;twitter;
"""Altice Europe"" OR ""ATC"" OR ""Alt...";2020-03-01 14:22;https://twitter.com/CKaarten/status/1234106704117321729;;post;;10;CKaarten;10;0.7;;;Uitslag Giveaway...het is zover...vandaag ga ik de winnaar bekend maken op YouTube...verder geef ik wat meer info over [ATC] kaartjes...veel lees en kijkplezier... https://t.co/seWPgRtEF9 https://t.co/gcQLfygPr5;twitter;
"""Altice Europe"" OR ""ATC"" OR ""Alt...";2020-03-01 10:08;https://twitter.com/beurstweets/status/1234042829652889600;;post;;6063;beurstweets;6063;0.8;;;J.P. Morgan stelt koersdoel [Altice] naar boven bij: Het cash-genererend vermogen van [Altice] wordt onderschat, vindt J.P. Morgan. Het aandeel [Altice Europe] is afgelopen jaar met 240% opgelopen, onder meer door een lang verwachte terugkeer van de omzetgroei… https://t.co/ATXxm3D1rW https://t.co/t0ZshDJECe;twitter;
"""Altice Europe"" OR ""ATC"" OR ""Alt...";2020-02-29 12:11;https://twitter.com/rikdecort/status/1233711375572140033;+;post;;68;rikdecort;68;0.7;;;Thanks @OneNotify for the working [ATC]’s 🥳 https://t.co/GjeUqlisyE;twitter;
"""Altice Europe"" OR ""ATC"" OR ""Alt...";2020-02-28 16:12;https://twitter.com/jlgribbleart/status/1233409590496243712;+;post;;15;jlgribbleart;15;0.6;;;“Hidden Jewels” 2009 Watercolor on Paper 2.5” x 3.5” 🦋 #abstractart #colorfulart #minipainting #ACEO [#ATC] #watercolor #visionaryart #intuitivepainting #spiritualart #colorcompanion https://t.co/xbAlra2tzZ;twitter;
"""Altice Europe"" OR ""ATC"" OR ""Alt...";2020-02-28 00:50;https://twitter.com/zapp_li/status/1233177564988035073;;post;;633;zapp_li;633;0.6;;;"""BlacKkKlansman : j'ai infiltré le Ku Klux Klan"" de Spike Lee, 00H55 le  28/02 sur [Altice] Studio - https://t.co/Y0kcWhDFtO";twitter;
"""Altice Europe"" OR ""ATC"" OR ""Alt...";2020-02-27 22:31;https://twitter.com/XperienceIS/status/1233142735944790022;;post;;244;XperienceIS;244;0.5;;;Optimum and Suddenlinks [Altice] One Entertainment Experience Now Availa...;twitter;
"""Altice Europe"" OR ""ATC"" OR ""Alt...";2020-02-27 18:23;https://twitter.com/beurstweets/status/1233080110808354822;;post;;6060;beurstweets;6060;0.9;;;Slotcall: Gekkenhuis!: AEX -3,8% en een rondje langs Corona, de top vijf meest onterecht afgestrafte aandelen, Aalberts, ASMI, AMG, [Altice] en meer! https://t.co/tlviWH06Jw;twitter;
"""Altice Europe"" OR ""ATC"" OR ""Alt...";2020-02-27 18:16;https://twitter.com/74Creations/status/1233078353634172933;;post;;405;74Creations;405;0.7;;;SAVE THE DATE & BOOK NOW ! “Be-Chocolate” by Dominique Persoone Mon 30/03/20 Garage Clissen – Vanden Bergh, Brasschaatsteenweg 60, 2920 Kalmthout RSV & Info: info@seventyfourcreations.com #Be-Chocolate #DominiquePersoone [#ATC] Cruises #Clissen-VanDenBergh #Seventyfourcreations.com https://t.co/MrhlzKWmRi;twitter;
"""Altice Europe"" OR ""ATC"" OR ""Alt...";2020-02-27 16:40;https://twitter.com/Juchtervbergen/status/1233054211786473474;;post;;2115;Juchtervbergen;2115;0.6;;;[Altice] One brings its cable lineup to Apple TV https://t.co/VbHeus652u https://t.co/ooJGgr3J4Y;twitter;
"""Altice Europe"" OR ""ATC"" OR ""Alt...";2020-02-27 14:16;https://twitter.com/CKaarten/status/1233017968843534339;;post;;10;CKaarten;10;0.7;;;[ATC] kaartjes… https://t.co/xuCNcju6Vq https://t.co/P5WYyGM3j9;twitter;
"""Altice Europe"" OR ""ATC"" OR ""Alt...";2020-02-26 16:43;https://twitter.com/42solutions/status/1232692600706150401;;post;;77;42solutions;77;0.7;;;Merlin is #AireonReady Its unique design processes @AireonLLC space based ads-b data for global situational awareness ultra fast! Come and see for yourself at stand #1356 #WorldATM Congress. [#ATC] #Contingency #canso #atca https://t.co/nne4ukON7b;twitter;
"""Altice Europe"" OR ""ATC"" OR ""Alt...";2020-02-26 16:30;https://twitter.com/ATCdiensten/status/1232689520883138563;;post;;496;ATCdiensten;496;0.6;;;Vanaf heden mag het [ATC] zorg verlenen waarop aanspraak bestaat op grond van de Wet langdurige zorg (WLZ) en/of Zorgverzekeringswet (Zvw). Toelating WTZi. https://t.co/2tK5iOau3O;twitter;
"""Altice Europe"" OR ""ATC"" OR ""Alt...";2020-02-26 12:06;https://twitter.com/Gappi/status/1232622895509245952;;post;;55;Gappi;55;0.6;;;Prague's Vaclav Havel Airport has a nice stream to watch the runway traffic with flight info and [ATC] communication.  https://t.co/CbdKhg6VTw;twitter;
"""Altice Europe"" OR ""ATC"" OR ""Alt...";2020-02-26 11:37;https://twitter.com/42solutions/status/1232615764462637056;;post;;77;42solutions;77;0.7;;;Merlin is an ideal contingency solution for Air Traffic Control as it offers extreme availability through ao autonomous Controller Working Positions and redundant data sources.  Meet us at the #WorldATM Congress in Madrid. [#ATC] #ATC100 #canso #atca #ansp #fallback #sa https://t.co/gJTWs2r9Gm;twitter;
"""Altice Europe"" OR ""ATC"" OR ""Alt...";2020-02-26 04:14;https://twitter.com/michiel043/status/1232504151239729153;;post;;384;michiel043;384;2.5;;;(Real [ATC]) Bird strike. JetBlue Airbus A321 hit something on rotation and returned back to Boston. - https://t.co/RF3jdixPuA;twitter;
"""Altice Europe"" OR ""ATC"" OR ""Alt...";2020-02-25 18:32;https://twitter.com/zapp_li/status/1232357637343326209;;post;;630;zapp_li;630;0.6;;;"""BlacKkKlansman : j'ai infiltré le Ku Klux Klan"" de Spike Lee, 18H37 le  25/02 sur [Altice] Studio - https://t.co/Lcjojn0mSu";twitter;
"""Altice Europe"" OR ""ATC"" OR ""Alt...";2020-02-25 16:33;https://twitter.com/ATCdiensten/status/1232327705401679872;+;post;;496;ATCdiensten;496;0.6;;;Onze [ATC] deelnemers werkzaam binnen het Kleding & Naaiatelier op het [ATC] Bussum & Wijcentrum De Geus Hilversum hebben prachtige kussen gemaakt ten behoeve van het Huis van Eemnes. Huis van Eemnes. Mooie aankleding voor dit mooie initiatief. @ATCdiensten https://t.co/RJ8xZdvEZ9 https://t.co/IEj2zaQFeg;twitter;
"""Altice Europe"" OR ""ATC"" OR ""Alt...";2020-02-25 13:31;https://twitter.com/kjwoerkom/status/1232281856093179904;;post;2;1267;kjwoerkom;1267;1.7;;;Terwijl collega @dsajet wordt gekielhaald door @lchtvrkrsldr zendt @PragueAirport gewoon live beeld én [ATC]-radioverkeer uit op de interwebs. https://t.co/TCWNE0NDEh;twitter;
"""Altice Europe"" OR ""ATC"" OR ""Alt...";2020-02-25 10:25;https://twitter.com/atcnetwork/status/1232235177600016384;;post;;6010;atcnetwork;6010;0.6;;;A new standard for safe and secure [ATC] communications: CERTIUM https://t.co/3QmFhNYBpM Security by design. Safety by culture. Rohde & Schwarz introduces an advanced [ATC] communications suite - from the microphone to the antenna. R&S will introduce CERTIUM @WorldATM_now Stand 562 https://t.co/jukPBb63KQ;twitter;
"""Altice Europe"" OR ""ATC"" OR ""Alt...";2020-02-24 18:17;https://twitter.com/shortsell_nl/status/1231991466601385986;;post;;2250;shortsell_nl;2250;0.7;;;21 feb: AQR Cap.Mnt. verkleint shortpositie in [Altice] van 1.09% naar 0.99% https://t.co/BQmPwTCN1J [#Altice];twitter;
"""Altice Europe"" OR ""ATC"" OR ""Alt...";2020-02-24 11:42;https://twitter.com/Stara98/status/1231892067246321664;;post;2;90;Stara98;90;2.3;;;@TheDailyTurbo Goedemorgen Nico, [Altice] is door stopzone van de ttl setup gezakt. Vanaf waar weer nieuwe kansen? Bvd.;twitter;
"""Altice Europe"" OR ""ATC"" OR ""Alt...";2020-02-24 11:00;https://twitter.com/RenaultTrucksBe/status/1231881469011939328;+;post;;595;RenaultTrucksBe;595;0.7;;;Deze prachtige Renault Trucks C520 T6x4K Euro6 met een GCW van 120 Ton, afgeleverd door [ATC] Van Damme aan Van Holderbeke Dirk.  Ce magnifique Renault Trucks C520 T6x4K Euro6 avec un GCW de 120 tonnes a été livré par [ATC] Van Damme à Van Holderbeke Dirk. https://t.co/nGIDbM3Bog;twitter;
"""Altice Europe"" OR ""ATC"" OR ""Alt...";2020-02-24 09:25;https://twitter.com/atcnetwork/status/1231857621776420865;;post;;6008;atcnetwork;6008;0.6;;;Registration is now open for Airport Show, Airport Security and [ATC] Forum this June in Dubai. Register for FREE entry. https://t.co/Ui4XixQaSl https://t.co/jRebt8iQBB;twitter;
"""Altice Europe"" OR ""ATC"" OR ""Alt...";2020-02-23 15:00;https://twitter.com/telegraafst/status/1231579494114304001;;post;;12;telegraafst;12;0.5;;;[Altice] doet beste verder in China ontsnapt na 10 jaar om claim voor fabriek voor hoofd https://t.co/ZCH67W3B3f;twitter;
"""Altice Europe"" OR ""ATC"" OR ""Alt...";2020-02-22 21:36;https://twitter.com/caIceus/status/1231316773351444482;+;post;;138;caIceus;138;0.8;;;Disappointing day 😑 S/o @ExpressNotify for easy [ATC] cops on FTL & @GaneshBot for securing me 5 pairs  @bakgroep Love as always 😋 https://t.co/cQBWDDbGWA;twitter;
"""Altice Europe"" OR ""ATC"" OR ""Alt...";2020-02-22 19:10;https://twitter.com/MarcTeloh/status/1231280234424668160;;post;;1420;MarcTeloh;1420;1.5;;;RKZVC laat geen spaan heel van [ATC]’65 in beker https://t.co/MN23hxAgWj;twitter;
"""Altice Europe"" OR ""ATC"" OR ""Alt...";2020-02-22 19:07;https://twitter.com/dgachterhoek/status/1231279289229807616;;post;2;16343;dgachterhoek;16343;5.7;;;RKZVC laat geen spaan heel van [ATC]’65 in beker https://t.co/1vDWPXPoWQ https://t.co/OM3rJidbzU;twitter;
"""Altice Europe"" OR ""ATC"" OR ""Alt...";2020-02-22 19:05;https://twitter.com/willemsenray/status/1231278926250594306;;post;;4220;willemsenray;4220;4.5;;;RKZVC laat geen spaan heel van [ATC]’65 in beker https://t.co/cKUl0jtKcN;twitter;
"""Altice Europe"" OR ""ATC"" OR ""Alt...";2020-02-22 18:59;https://twitter.com/ATC65ZA1/status/1231277290493009923;+;post;;83;ATC65ZA1;83;0.6;;;Eindstand 0-7!  [ATC] weet zich kranig te weren tegen zondag hoofdklasser @RKZVC. Voldoende kansen gehad tegen een mooie en goede voetballende ploeg.   @RKZVC succes in de volgende ronde en competitie   #atcrkz;twitter;
"""Altice Europe"" OR ""ATC"" OR ""Alt...";2020-02-22 18:51;https://twitter.com/RKZVC/status/1231275221623111680;;post;;2279;RKZVC;2279;1.6;;;En daar blijft het bij. De charme van bekervoetbal is dat een lager spelend team het een hoger spelend team soms best lastig kan maken. Daarvan was vandaag geen sprake. RKZVC wint eenvoudig van [ATC] 65. Eindstand 0-7.;twitter;
"""Altice Europe"" OR ""ATC"" OR ""Alt...";2020-02-22 18:23;https://twitter.com/ATC65ZA1/status/1231268276178685952;;post;;83;ATC65ZA1;83;0.6;;;64e minuut: 0-5 @RKZVC   [ATC] komt beter in de wedstrijd, maar de 5e kans levert wederom een doelpunt op.;twitter;
"""Altice Europe"" OR ""ATC"" OR ""Alt...";2020-02-22 17:49;https://twitter.com/RKZVC/status/1231259720264146944;;post;;2278;RKZVC;2278;1.6;;;Ruststand ATC65 zat-RKZVC: 0-4. Op wat speldeprikken na had RKZVC de 1e helft geen kind aan  [ATC].;twitter;
"""Altice Europe"" OR ""ATC"" OR ""Alt...";2020-02-22 17:03;https://twitter.com/RKZVC/status/1231248156421238786;;post;;2277;RKZVC;2277;1.6;;;Bekerwedstrijd [ATC]-zat-RKZVC is begonnen. Wie gaat er naar de laatste 16?;twitter;
"""Altice Europe"" OR ""ATC"" OR ""Alt...";2020-02-22 10:43;https://twitter.com/kanDatNow/status/1231152649078267904;;post;;180;kanDatNow;180;0.4;;;@NotifySolutions 10:07uur [ATC] LINK 🔥 ThankYou https://t.co/e9ItBVvTwj;twitter;
"""Altice Europe"" OR ""ATC"" OR ""Alt...";2020-02-20 19:24;https://twitter.com/lpha_mike/status/1230558760654893064;;post;;6;lpha_mike;6;1.8;;;[#ATC] #strike #aviation  https://t.co/alfOwYiyuf;twitter;
"""Altice Europe"" OR ""ATC"" OR ""Alt...";2020-02-20 07:56;https://twitter.com/42solutions/status/1230385837113794560;;post;;77;42solutions;77;0.7;;;Designed for safety critical [ATC] operations. Unique architecture. Merlin can be deployed as [ATC] Fallback, Wide Area Situational Awareness or [ATC] System! [#ATC] #ATM #WorldATM #canso #atca https://t.co/CJcYjdPWMq;twitter;
"""Altice Europe"" OR ""ATC"" OR ""Alt...";2020-02-19 16:59;https://twitter.com/SportsVisionDrs/status/1230160011726409729;;post;2;129;SportsVisionDrs;129;4;;;The International Sports Vision Association is pleased to announced the appointment of Jennifer Stewart, OD and Todd Daniels, MS, [ATC], LMT, CSCS to its Advisory Board.  Read more about our two new Board members at https://t.co/D0dwtWsN7R;twitter;
"""Altice Europe"" OR ""ATC"" OR ""Alt...";2020-02-19 14:25;https://twitter.com/DelftAnalist/status/1230121206873022466;-;post;;1033;DelftAnalist;1033;1.3;;;Midcap Trendmeter - TOP: [Altice], ASM INT, Arcadis. FLOP: OCI, Wereldhave, Flow Traders. https://t.co/JJudYLymJ8;twitter;
"""Altice Europe"" OR ""ATC"" OR ""Alt...";2020-02-19 12:58;https://twitter.com/UmeRubabchandio/status/1230099300539142145;;post;2;5824;UmeRubabchandio;5824;4.3;;;REMINDER: Brave Um-e-rubab is still struggling for justice in [ATC] after her dad and uncles cold blooded murder  on 17th Jan 2018 by MPA Sardar Chandio and his brother Nawab Burhan in Mehar Sindh! For how long will these murderers continue to to be sheltered!?#justiceforUmeRubab https://t.co/irn6aCvFh4;twitter;
"""Altice Europe"" OR ""ATC"" OR ""Alt...";2020-02-18 18:41;https://twitter.com/MennoSwart/status/1229823200604950528;-;post;4;2894;MennoSwart;2894;26.1;;;Geen nieuws uit de ivoren toren! Volledige radiostilte bij LVNL @lchtvrkrsldr en woordvoerder @majbrittvraalte na hun kansloze sommatie aan @NHNieuws @dsajet om [ATC] fragment offline te halen ✈️ 👉 https://t.co/uDYsCfFSHl  #aviation #avgeek #planespotting https://t.co/JtN1Bsp70X;twitter;
"""Altice Europe"" OR ""ATC"" OR ""Alt...";2020-02-18 17:41;https://twitter.com/NeenahMusic/status/1229808043946315779;;post;;1947;NeenahMusic;1947;0.5;;;When the headphone mix sounds great on the [ATC] 45's 🥳🙌 #mood #bigflex s/o vagogalindo @ Los Angeles, California https://t.co/Oy2zLZCHDe;twitter;
"""Altice Europe"" OR ""ATC"" OR ""Alt...";2020-02-18 14:35;https://twitter.com/CANSONews/status/1229761245387149313;;post;;6304;CANSONews;6304;0.7;;;@IndraCompany revolutionizes air traffic control with an artificial intelligence remote tower #ATMNews #RemoteTower [#ATC] https://t.co/MhxzSvsh45 https://t.co/tevoC5jh20;twitter;
"""Altice Europe"" OR ""ATC"" OR ""Alt...";2020-02-18 14:14;https://twitter.com/CANSONews/status/1229756030331916288;;post;;6304;CANSONews;6304;0.7;;;@NATS recognised for environmental progress #ATMNews #environment [#ATC] https://t.co/3WvCwoirmQ;twitter;
"""Altice Europe"" OR ""ATC"" OR ""Alt...";2020-02-17 20:45;https://twitter.com/zapp_li/status/1229491994373840898;;post;;630;zapp_li;630;0.6;;;"""BlacKkKlansman : j'ai infiltré le Ku Klux Klan"" de Spike Lee, 20H50 le  17/02 sur [Altice] Studio - https://t.co/FnheaaeEc0";twitter;
"""Altice Europe"" OR ""ATC"" OR ""Alt...";2020-02-17 20:24;https://twitter.com/DutchFlyBird/status/1229486702940438528;;post;;865;DutchFlyBird;865;0.6;;;"For the Dutch speaking or Google translate gurus; an interesting article involving @NHNieuws and @dsajet reporting on [ATC] mishaps at #schiphol and subsequently being threatened/ sued by the air traffic control agency    Reports are facts, fair to publish.  https://t.co/7cSxGglOtO";twitter;
"""Altice Europe"" OR ""ATC"" OR ""Alt...";2020-02-17 19:28;https://twitter.com/JM_Aulas/status/1229472602823020545;;post;4;561397;JM_Aulas;561397;6.5;;;Foot OL - OL : Aulas dort comme un bébé, Riolo l’attaque comme jamais - Olympique Lyonnais - Foot 01 ⁦@OL⁩ ⁦@RMCsport⁩ ⁦@alainweill⁩ j’imagine les dirigeants d’[Altice] apprendre que Riolo insulte ls clients dSFR parce qu’ils gèrent bien !  https://t.co/kM5cn9fWZq;twitter;
"""Altice Europe"" OR ""ATC"" OR ""Alt...";2020-02-17 18:31;https://twitter.com/TVGeoffB/status/1229458246143901696;;post;2;934;TVGeoffB;934;2.8;;;I hope @VASAviation posts the [ATC] of this  https://t.co/70n8xqaAm3;twitter;
"""Altice Europe"" OR ""ATC"" OR ""Alt...";2020-02-17 16:09;https://twitter.com/sportinstad/status/1229422679867916291;+;post;;2664;sportinstad;2664;0.9;;;DRIE MAAL GOUD! Op NK Indoor Atletiek Junioren-A in Apeldoorn voor Sofie Dokter (Hoogspringen), Danara Stoppels (Kogelstoten), Wouter vd Akker (3000m). Dokter&Stoppels (Groningen Atletiek), Van den Akker ([ATC] '75 Haren). Hulde!;twitter;
"""Altice Europe"" OR ""ATC"" OR ""Alt...";2020-02-17 16:08;https://twitter.com/stocks_tweets/status/1229422385410928640;;post;;4224;stocks_tweets;4224;0.5;;;Greenlight Capital trims stake in Aercap Holdings N.V. and [Altice] USA https://t.co/4UVLtOlnrN;twitter;
"""Altice Europe"" OR ""ATC"" OR ""Alt...";2020-02-17 11:50;https://twitter.com/42solutions/status/1229357417160462338;;post;;76;42solutions;76;0.7;;;Meet us at the World ATM Congress in Madrid 10-12 March at stand 1356 #WorldATM #ATCA #CANSO #Madrid #SA [#ATC] #UAV #DRONE https://t.co/GZ2CyyTe23;twitter;
"""Altice Europe"" OR ""ATC"" OR ""Alt...";2020-02-16 07:04;https://twitter.com/MennoSwart/status/1228923029100646400;;post;2;2864;MennoSwart;2864;22.6;;;Emergency! Passengers use slides to exit Boeing 737 #PC1003 @flymepegasus at DUS @dusairport 🇩🇪 [ATC] noticed fire and smoke coming from landing gear as the plane touched down ✈️  #avgeek #aviation #planespotting #incident #pegasusairlines https://t.co/yrZRrZ0hiN;twitter;
"""Altice Europe"" OR ""ATC"" OR ""Alt...";2020-02-15 23:38;https://twitter.com/MennoSwart/status/1228810783720640519;+;post;;2863;MennoSwart;2863;22.4;;;Flight #HV6608 @transavia on its way to @EINairport after being diverted to @Aeroport_BOD because of a medical emergency. The sick passenger was lying down in the rear galley, the pilot told [ATC] ✈️ #avgeek #aviation #planespotting #incident Thanks @PhteveE ! https://t.co/Q7SHJeaPdM;twitter;
"""Altice Europe"" OR ""ATC"" OR ""Alt...";2020-02-15 11:28;https://twitter.com/DoKuS013/status/1228627030075465729;;post;;208;DoKuS013;208;0.7;;;@538 all around the world. Van [ATC];twitter;
"""Altice Europe"" OR ""ATC"" OR ""Alt...";2020-02-15 09:58;https://twitter.com/MVV69/status/1228604443199000576;;post;;244;MVV69;244;0.6;;;🧡🤍 Matchday 🧡🤍 🏟 Sportpark Slangenbeek 📍 Hengelo  📆 15 Februari 2020 ⌚️ 14.30 uur  👨🏻‍✈️ Scheidsrechter Steen  📈 4e klasse E  🔥🔥 [ATC]’65 - MVV’69 🔥🔥 https://t.co/zVuuoNHOKi;twitter;
"""Altice Europe"" OR ""ATC"" OR ""Alt...";2020-02-15 06:00;https://twitter.com/XperienceIS/status/1228544522101174272;;post;;242;XperienceIS;242;0.5;;;Service Electric to be acquired by NYC-based [Altice] cable - New Jersey Herald https://t.co/muiQaoXIM3;twitter;
"""Altice Europe"" OR ""ATC"" OR ""Alt...";2020-02-14 07:07;https://twitter.com/EconomieMatin/status/1228198946591240192;;post;;11109;EconomieMatin;11109;0.5;;;Cisjordanie : Alstom, [Altice], eDreams, Egis dans la « blacklist » de l'Onu https://t.co/rVvGD1kckT;twitter;
"""Altice Europe"" OR ""ATC"" OR ""Alt...";2020-02-14 01:17;https://twitter.com/stocks_tweets/status/1228110865934602240;;post;;4225;stocks_tweets;4225;0.5;;;[Altice] Mobile boosting prices by $10/month https://t.co/HlZ3M0GYX6;twitter;
"""Altice Europe"" OR ""ATC"" OR ""Alt...";2020-02-14 00:18;https://twitter.com/BBWorldForum/status/1228096224559009792;;post;;4500;BBWorldForum;4500;0.7;;;[Altice] USA goes for gig The fourth-largest US cable operator reports accelerated deployment of FTTH lines and launch of DOCSIS 3.1 service over HFC network in Q4. https://t.co/afRO9DVVMS;twitter;
"""Altice Europe"" OR ""ATC"" OR ""Alt...";2020-02-13 12:01;https://twitter.com/hoterminus/status/1227910758480187398;;post;9;1621;hoterminus;1621;13.2;;;Verzwegen: de NL overheid was en is al langer dan 10 jaar volledig op de hoogte van de mensenrechtenschendingen van Booking com, Tahal Group International, [Altice] en Kardan, en EBS [[Egged]], maar weigert in te grijpen, of zelfs maar te waarschuwen. https://t.co/fkXUxm7ClU;twitter;
"""Altice Europe"" OR ""ATC"" OR ""Alt...";2020-02-13 09:21;https://twitter.com/willemrembrandt/status/1227870391017902085;;post;2;21;willemrembrandt;21;0.9;;;@TheDailyTurbo beste Nico moge in je dashboard staat [Altice] met groen omcirkeld en je laatste commentaar noem je [Altice] toppisch... hoe moet ik dat rijmen??;twitter;
"""Altice Europe"" OR ""ATC"" OR ""Alt...";2020-02-12 19:33;https://twitter.com/Eliezeryair/status/1227661988576317445;;post;;6554;Eliezeryair;6554;20.1;;;Er staan 4 Nederlandse bedrijven op de verraderlijke VN-lijst van bedrijven die samenwerken met Israeli's. https://t.co/lv9UBFr6SG BV, Tahal group intern. BV, [Altice Europe] NV en Kardan NV.  https://t.co/KtNMqnANHb;twitter;
"""Altice Europe"" OR ""ATC"" OR ""Alt...";2020-02-12 09:58;https://twitter.com/GooienEembode/status/1227517414897790976;;post;;2127;GooienEembode;2127;1.9;;;[ATC] Live in Vorstin groots spektakel -  https://t.co/FiMzf2N3LM;twitter;
"""Altice Europe"" OR ""ATC"" OR ""Alt...";2020-02-11 23:03;https://twitter.com/GertKracht/status/1227352397900591105;;post;;1018;GertKracht;1018;2.6;;;G-Tech G-DRIVE ev [ATC] Thunderbolt 1TB https://t.co/i51wTYRCSj via @marktplaats;twitter;
"""Altice Europe"" OR ""ATC"" OR ""Alt...";2020-02-11 15:58;https://twitter.com/ArjanFCE/status/1227245581615222784;;post;10;2034;ArjanFCE;2034;25.8;;;Vandaag weer de altijd risicovolle wedstrijd tegen FC Twente! Want jawel, fanatieke supporters van beide kanten dronken gezamelijk bier bij [ATC] en @SV_BF16 was bij de Homeless Party van @vakp als reactie op de belachelijke combi.   Goede reis allen, maar jullie komen voor niks!🤞🏻;twitter;
"""Altice Europe"" OR ""ATC"" OR ""Alt...";2020-02-11 10:28;https://twitter.com/garyvis1992/status/1227162486333419531;;post;4;45;garyvis1992;45;0.4;;;@TheDailyTurbo mag ik van jou ASMI [Altice] ASML  Arcelormittal ?;twitter;
"""Altice Europe"" OR ""ATC"" OR ""Alt...";2020-02-10 22:31;https://twitter.com/Petervoshaar/status/1226982057227816960;;post;2;35;Petervoshaar;35;2.1;;;MVV29 JO17-1 en KOSC JO17-1 maken er dankzij de wind een  stormachtige wedstrijd van. Als je zelf de 2-1 niet maakt, Krijg je het deksel op de neus.  Op naar woendsdag, dan moeten we uit naar [ATC]'65.;twitter;
"""Altice Europe"" OR ""ATC"" OR ""Alt...";2020-02-10 18:16;https://twitter.com/shortsell_nl/status/1226917849324773376;;post;;2249;shortsell_nl;2249;0.8;;;7 feb: AQR Cap.Mnt. verkleint shortpositie in [Altice] van 1.18% naar 1.09% https://t.co/BQmPwTCN1J [#Altice];twitter;
